"FUZE Fabric #","Wash","Customer Fabric Code","Factory Fabric Code","Brand","Textile Mill (Treatment)","Application Method","Application Recipe","Fabric Content #1","% Content 1","Fabric Content #2","% Content 2","Fabric Content #3","% Content 3","Fabric Finish Note","Fabric Construction Description","Fabric Color","Fuze Treatment Location","Fuze Application Date","Fabric Submission Document","Fabric Submission Document : URL","Fabric Submission Image","Fabric Submission Image : URL","Textile Mill","Full Width","Weight (gsm)","Yarn / Filament","Note","Fuze application Date","Fuze treatment Location","Weight
(gsm) ","Pad Recipe","Production Trial Completed","ICP Sent","ICP RCVD","ICP Passed","AMB Sent","AMB RCVD","AMB Pass","Category","Program Name"," Status Note","STATUS","PTC#","ICP Sent#","ICP RCVD#","ICP Passed#","AMB Sent#","AMB RCVD#","AMB PASS#","Progress Count","Progress Percentage","Progress Percentage Numeric","Record ID"
"2199","0","Jersey Lomellina Spa","","","","pad","Au 3ppm, Ag 3ppm padding development ppm  pump  Fabric  ISO Air/Other","Nylon","87%","Spandex","13%","Spandex","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4c1"
"2200","0","Polyester non-woven","","","","pad","Ag 1mg/kg development ppm  pump  Fabric  ISO Air/Other","Polyester","100%","Non-woven ","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4c4"
"2201","0","Polyester non-woven","","","","pad","Ag 1mg/kg Combo development ppm  pump  Fabric  ISO Air/Other","Polyester","100%","Non-woven","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4c7"
"2202","0","KAN0980-3","","","","pad","Au 0.3ppm + Ag 1.5ppm  padding development ppm  pump  Fabric  ISO Air/Other","Polyester","100%","Non-woven","0%","","0%","","Knit","Blue","","01/02/2025","","","","","","61.5""","129","75D/72F","","4/21/23","Won House","123","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4ca"
"2203","0","JHD75139-R-WoW B","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4cd"
"2204","0","JHD75139-R-WoW E","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4d0"
"2205","0","JHD75139-R-WoW E","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4d3"
"2206","50","JHD75139-R-WoW E (50 Washes)","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4d6"
"2207","100","JHD75139-R-WoW E (100 Washes)","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4d9"
"2208","0","JHD75139-R-DoW E","","","","pad","3.8mg/kg Padding Dry to Wet ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4dc"
"2209","100","JHD75139-R-DoW E (100 Washes)","","","","pad","3.8mg/kg Padding Dry to Wet ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4df"
"2210","0","JHD75139-R-DoW E","","","","pad","3.8mg/kg Padding Dry to Wet ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4e2"
"2211","0","JHD75139-R-DoW E","","","","pad","3.8mg/kg Padding Dry to Wet ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4e5"
"2212","0","JHD75139-R-WoW E","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4e8"
"2213","0","JHD75139-R-WoW E","","","","pad","1mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","84%","Spandex","16%","","0%","","","Blue","","01/02/2025","","","","","","152","139","","","4/24/23","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4eb"
"2214","0","VH90gsm-B","","","","pad","0.5mg/kg Padding Wet on Wet ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","106""","90","","","4/27/23","共和染廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4ee"
"2215","0","VH90gsm-M","","","","pad","0.5mg/kg Padding Wet on Wet ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","106""","90","","","4/27/23","共和染廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4e1aeaaf02c8b3e4f1"
"2216","0","VH90gsm-E","","","","pad","0.5mg/kg Padding Wet on Wet ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","106""","90","","","4/27/23","共和染廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e4f4"
"2217","25","VH90gsm-E (25 Washes)","","","","pad","0.5mg/kg Padding Wet on Wet ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","106""","90","","","4/27/23","共和染廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e4f7"
"2218","0","Shoe","","","","","3ppm Spray ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","4/24/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e4fa"
"2219","0","Shoe","","","","","3ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","4/24/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e4fd"
"2220","0","Shoe","","","","","3ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","5/23/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e500"
"2221","0","Shoe","","","","","30ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","5/23/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e503"
"2222","0","Shoe","","","","","30ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","5/23/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e506"
"2223","0","IHD75130-15","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e509"
"2224","20","IHD75130-15","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e50c"
"2225","0","IHD75130-15","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e50f"
"2226","0","CY434","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Nylon","80%","SPANDEX","20%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e512"
"2227","20","CY434","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Nylon","80%","SPANDEX","20%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e515"
"2228","0","HG001","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e518"
"2229","20","HG001","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e51b"
"2230","0","LD001","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application  ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","Grey/Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e51e"
"2231","0","LD001","","","","pad","FUZE47 Ag Mix 0.5mg/kg Padding Application + Thor 正反面噴4趟 ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","Grey/Black","","01/02/2025","","","","","","","","","","6/10/23","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e521"
"2232","0","ASF031158","","","","","0.18mg/kg Padding Application with Tricot ppm  pump  Fabric  ISO Air/Other","Nylon","100%"," ","0%"," ","0%","","","","","01/02/2025","","","","","","54""","230","","","11/10/22","榮洲","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e524"
"2233","0","PS3B0328-SD01AT","","","","","Ag+Ag mix 14.7ppm ppm 7 pump 12 Fabric 0.02 ISO Air/Other","Polyester","94%","SPANDEX","6%","","0%","","","Black","","01/02/2025","","","","","Knit","58""","155","P100D+20D OP","","5/11/23","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e527"
"2234","0","Shoe","","","","","10ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e52a"
"2235","0","Shoe","","","","","10ppm Spray ppm  pump  Fabric  ISO Air/Other","Shoe","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e52d"
"2236","0","PS3B0328-E","","","","","Bath 1.53 ppm, Pick up 20%~65% ppm  pump  Fabric  ISO Air/Other","Polyester","94%","SPANDEX","6%","","0%","","Knit","Canyon clay","","01/02/2025","","","","","","58""","155","P100D+20D OP","","7/6/23","廣銘","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e4f1aeaaf02c8b3e530"
"2237","0","KAN0980 (SMS SF11205506)","","","","","0.43mg/kg Padding Wet on Wet   ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Blue","","01/02/2025","","","","","","61.5""","129","75D/72F","","2023/7/X","瀚盛","123","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e533"
"2238","0","Huntertex 94%Nylon 6% Spandex medical dressing","","","","","Development ppm  pump  Fabric  ISO Air/Other","Nylon","94%","Spandex","6%","","0%","","","Silver","","01/02/2025","","","","","","","317","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e536"
"2239","0","Huntertex 94%Nylon 6% Spandex medical dressing","","","","","Development ppm  pump  Fabric  ISO Air/Other","Nylon","94%","spandex","6%","","0%","","","Silver","","01/02/2025","","","","","","","317","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e539"
"2240","0","2018 Orange","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e53c"
"2241","0","2018 Orange","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e53f"
"2242","0","2018 Orange (multiple drops)","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e542"
"2243","0","2018 Orange (multiple drops)","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e545"
"2244","100","2018 Orange","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e548"
"2245","100","2018 Orange","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","Orange","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e54b"
"2246","0","1950fm","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e54e"
"2247","0","1950fm","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e551"
"2248","0","1950fm (multiple drops)","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e554"
"2249","0","1950fm (multiple drops)","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e557"
"2250","100","1950fm","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e55a"
"2251","100","1950fm","","","","pad","0.98mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","93%","SPANDEX","7%","","0%","","","Grey","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e55d"
"2252","0","MS1510KFZ","","","","pad","1mg/kg Padding Dry to Wet ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","","","01/02/2025","","","","","","58.7""","80","30D DTY","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e560"
"2253","0","100% Cotton Knit","","","","pad","1mg/kg Padding trial ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e563"
"2254","0","100% Cotton Knit","","","","pad","1mg/kg Padding trial ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e566"
"2255","0","JK Group White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e569"
"2256","0","Saphire White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e56c"
"2257","0","Saphire Yellow","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Yellow","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e56f"
"2258","0","Yunus White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e572"
"2259","25","Yunus White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e575"
"2260","0","Yunus White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e501aeaaf02c8b3e578"
"2261","0","Texbond Blue 40gsm","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Blue","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e57b"
"2262","0","Texbond Blue 78gsm ","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Blue","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e57e"
"2263","25","Texbond Blue 78gsm ","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Blue","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e581"
"2264","0","Alrihim White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","100%"," ","","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e584"
"2265","0","Beacon Black","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e587"
"2266","0","MK White","","","","","0.5ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e511aeaaf02c8b3e58a"
"2267","0","Mohan Almond","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","70%","Tencel","30%","","0%","","","Almond","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e58d"
"2268","25","Mohan Almond (25 washes)","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","70%","Tencel","30%","","0%","","","Almond","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e590"
"2269","0","Mohan White","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e593"
"2270","25","Mohan White (25 washes)","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","","White","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e596"
"2271","0","Mohan Blue","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Blue","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e599"
"2272","25","Mohan Blue (25 washes)","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Blue","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e59c"
"2273","0","Mohan Yellow","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Yellow","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e59f"
"2274","25","Mohan Yellow (25 washes)","","","","","1ppm ppm  pump  Fabric  ISO Air/Other","","100%","","0%","","0%","","","Yellow","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5a2"
"2275","0","FUZE Ag 200ppm","","","",""," ppm  pump  Fabric  ISO Air/Other","","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5a5"
"2276","0","66191","","","","","0.5mg/kg ppm  pump  Fabric  ISO Air/Other","Nylon","89%","Spandex","12%","","0%","","","Green ","","01/02/2025","","","","","","55""/54""","209","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5a8"
"2277","10","66191","","","","","0.5mg/kg ppm  pump  Fabric  ISO Air/Other","Nylon","89%","Spandex","12%","","0%","","","Green ","","01/02/2025","","","","","","55""/54""","209","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5ab"
"2278","0","#I76 KAN0980","","","","","0.685mg/kg ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","","Bright Marigold","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5ae"
"2279","0","#I80 A2308005","","","","","1.305mg/kg ppm  pump  Fabric  ISO Air/Other","Cotton","60%","Polyester","40%"," ","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5b1"
"2280","0","Ag220727-101","","","","","36ppm ppm  pump  Fabric  ISO Air/Other","","0%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5b4"
"2281","0","16EB143 Green 0.68ppm","","","","","30ppm ppm 10 pump 15 Fabric  ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","","Green","","01/02/2025","","","","","","63""","180","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5b7"
"2282","20","16EB143 Green","","","",""," ppm  pump  Fabric  ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","","Green","","01/02/2025","","","","","","63""","180","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5ba"
"2283","50","16EB143 Green","","","",""," ppm  pump  Fabric  ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","","Green","","01/02/2025","","","","","","63""","180","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5bd"
"2284","0","16EB143 Green (2 pass) 1.14ppm","","","","","30ppm, 10, 15 + 30ppm,7,15 ppm  pump  Fabric  ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","","Green","","01/02/2025","","","","","","63""","180","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5c0"
"2285","20","16EB143 Green","","","",""," ppm  pump  Fabric  ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","","Green","","01/02/2025","","","","","","63""","180","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e521aeaaf02c8b3e5c4"
